CustomerKey,Customer Code,Name,Education,Occupation
11057,22056,"Howard, Alex",High School,Skilled Manual
11058,22057,"Ross, Kyle",High School,Skilled Manual
11061,22060,"Hill, Evan",Partial College,Skilled Manual
11062,22061,"Goel, Jenny",Partial College,Skilled Manual
11063,22062,"Flores, Cameron",Partial College,Skilled Manual
11067,22066,"Munoz, Paula",Graduate Degree,Skilled Manual
11069,22068,"James, Sean",Partial College,Professional
18985,CS898,Unknown,Unknown,Unknown
16065,27064,"Chande, Barbara",Graduate Degree,Skilled Manual
11068,22067,"Jackson, Julia",Graduate Degree,Skilled Manual
15958,26957,"Sai, Kristina",Graduate Degree,Clerical
16259,27258,"Flores, Christian",Graduate Degree,Professional
4698,15697,"Morris, Julia",Partial College,Professional
1758,12757,"Ramirez, Sara",Partial College,Clerical
1760,12759,"Sanders, Jada",Graduate Degree,Skilled Manual
1770,12769,"Zhang, Thomas",Partial College,Clerical
18987,CS900,Unknown,Unknown,Unknown
1762,12761,"Richardson, Alexandra",Graduate Degree,Skilled Manual
1790,12789,"Zeng, Jamie",Partial College,Clerical
12760,23759,"Alonso, Clinton",Bachelors,Skilled Manual
12765,23764,"Liu, Alisha",Partial College,Clerical
12766,23765,"Price, Kelly",Partial College,Clerical
1136,12135,"Taylor, Fernando",Partial College,Professional
1138,12137,"Green, Jack",Graduate Degree,Management
1139,12138,"Jai, Colin",Graduate Degree,Management
1140,12139,"Yang, Franklin",Graduate Degree,Management
1142,12141,"Lee, Kaitlyn",Partial College,Professional
1143,12142,"Torres, Gabriella",Bachelors,Management
1144,12143,"Turner, Logan",Bachelors,Management
1145,12144,"Jenkins, Kelly",Partial College,Professional
1150,12149,"Scott, Bailey",Partial College,Professional
1154,12153,"Bailey, Kaitlyn",Partial College,Professional
1156,12155,"Lopez, Gabriella",Partial College,Professional
1157,12156,"Raji, Bonnie",Graduate Degree,Management
1162,12161,"Rogers, Alexandria",Partial College,Professional
1168,12167,"Stewart, Sebastian",Partial College,Professional
1169,12168,"Jackson, Hunter",Partial College,Professional
1176,12175,"Powell, Luke",High School,Professional
1177,12176,"James, Cody",High School,Professional
1179,12178,"Shan, Ethan",Partial High School,Skilled Manual
1180,12179,"Jones, Alexis",Graduate Degree,Management
1922,12921,"Lee, Wyatt",Bachelors,Skilled Manual
1923,12922,"Sanders, Jennifer",Bachelors,Skilled Manual
1924,12923,"Wright, Fernando",Bachelors,Skilled Manual
1926,12925,"Blue, Mackenzie",Graduate Degree,Professional
1927,12926,"Murphy, Sara",Graduate Degree,Professional
1146,12145,"Butler, Brandon",Partial College,Professional
1161,12160,"Zhang, Jaclyn",Partial College,Professional
1925,12924,"Chande, Devon",Bachelors,Skilled Manual
1149,12148,"Morris, Gabrielle",Partial College,Professional
16798,27797,"Deng, Melvin",Bachelors,Professional
16799,27798,"Bryant, Brandon",Bachelors,Professional
2184,13183,"Jenkins, Christian",Bachelors,Management
2185,13184,"Perez, Miguel",Bachelors,Management
2203,13202,"Romero, Natasha",Bachelors,Management
18986,CS899,Unknown,Unknown,Unknown
2192,13191,"Rodriguez, Emma",Bachelors,Management
2204,13203,"Bell, Bailey",Bachelors,Management
2211,13210,"Simmons, Ethan",Bachelors,Management
2212,13211,"Jai, James",Bachelors,Management
2213,13212,"Phillips, Logan",Bachelors,Management
2215,13214,"Adams, Elijah",Bachelors,Management
2216,13215,"Sharma, Colleen",Bachelors,Management
2214,13213,"King, Courtney",Bachelors,Management
2273,13272,"Gonzalez, Jordan",Graduate Degree,Management
2276,13275,"Murphy, Carlos",Bachelors,Management
18991,CS904,Unknown,Unknown,Unknown
2275,13274,"Lee, Joshua",Partial College,Professional
4273,15272,"Gonzales, Kyle",High School,Skilled Manual
4274,15273,"Alexander, Brandon",Partial College,Skilled Manual
4275,15274,"Johnson, Alexander",Partial College,Skilled Manual
4281,15280,"Griffin, Mya",Bachelors,Management
4283,15282,"Thomas, Elizabeth",Bachelors,Management
4285,15284,"Prasad, Jay",Graduate Degree,Skilled Manual
4287,15286,"Nelson, Thomas",Graduate Degree,Skilled Manual
4288,15287,"Baker, Stephanie",Graduate Degree,Skilled Manual
4289,15288,"Perry, Logan",Graduate Degree,Skilled Manual
4312,15311,"Thompson, Brandon",Bachelors,Management
4313,15312,"Gonzales, Alexandria",Bachelors,Management
4314,15313,"Morris, Garrett",Bachelors,Management
4315,15314,"Torres, Eduardo",Bachelors,Management
4317,15316,"Harris, Alexis",Bachelors,Management
4318,15317,"Jenkins, Rachel",Bachelors,Management
4319,15318,"Watson, Grace",Bachelors,Management
4320,15319,"Sanchez, Jade",Bachelors,Management
4322,15321,"Phillips, Blake",Bachelors,Management
4332,15331,"Taylor, Jacob",Partial College,Professional
4321,15320,"Brooks, Eduardo",Bachelors,Management
4276,15275,"Collins, Eric",Partial College,Skilled Manual
4286,15285,"Rodriguez, Olivia",Graduate Degree,Skilled Manual
4316,15315,"Bennett, Katherine",Bachelors,Management
18992,CS905,Unknown,Unknown,Unknown
18988,CS901,Unknown,Unknown,Unknown
2473,13472,"Pearson, Simon",Partial High School,Skilled Manual
2863,13862,"Walker, Andrew",Graduate Degree,Skilled Manual
2864,13863,"Long, Kevin",Graduate Degree,Skilled Manual
2865,13864,"Torres, Robin",Graduate Degree,Skilled Manual
2866,13865,"Foster, Mariah",Graduate Degree,Professional
2868,13867,"Griffin, Luke",Bachelors,Skilled Manual
2857,13856,"Scott, Ian",High School,Skilled Manual
2858,13857,"Thompson, Victoria",Graduate Degree,Skilled Manual
2859,13858,"Richardson, Melanie",Graduate Degree,Skilled Manual
2862,13861,"Rogers, Hailey",Graduate Degree,Skilled Manual
18993,CS906,Unknown,Unknown,Unknown
2860,13859,"Deng, Kristin",Graduate Degree,Skilled Manual
2867,13866,"Butler, Mya",Graduate Degree,Professional
5908,16907,"Hall, Sarah",Graduate Degree,Management
5909,16908,"Patel, Kristi",Graduate Degree,Management
5912,16911,"Patterson, Caleb",Bachelors,Management
5914,16913,"Flores, Marcus",Graduate Degree,Management
2916,13915,"King, Allison",Bachelors,Skilled Manual
2918,13917,"Allen, Samuel",Bachelors,Skilled Manual
2920,13919,"Smith, Grace",Bachelors,Skilled Manual
2922,13921,"Jones, Joseph",Bachelors,Professional
2923,13922,"Foster, Jackson",Bachelors,Professional
2924,13923,"Howard, Steven",Bachelors,Professional
5913,16912,"Patterson, Dalton",Bachelors,Management
5910,16909,"Walker, Chloe",Bachelors,Management
3416,14415,"Davis, William",Partial College,Professional
3418,14417,"Lu, Ernest",High School,Professional
3420,14419,"Ward, Abigail",Partial College,Professional
3421,14420,"Wright, Chloe",Partial College,Professional
3422,14421,"Barnes, Hannah",Partial College,Professional
3431,14430,"Jones, Sydney",Partial College,Professional
3432,14431,"Moore, Kayla",Partial College,Professional
3438,14437,"Anand, Mitchell",Partial College,Professional
3433,14432,"Russell, Antonio",Graduate Degree,Management
3419,14418,"Young, Rebecca",High School,Professional
18242,29241,"Evans, Sophia",Partial College,Professional
18243,29242,"Thomas, Blake",Partial College,Professional
18249,29248,"Martin, Jonathan",High School,Professional
18250,29249,"Long, Austin",High School,Professional
18995,CS908,Unknown,Unknown,Unknown
3389,14388,"Rogers, Kaylee",Bachelors,Management
3390,14389,"Harris, Ryan",Bachelors,Management
18996,CS909,Unknown,Unknown,Unknown
18997,CS910,Unknown,Unknown,Unknown
18994,CS907,Unknown,Unknown,Unknown
5197,16196,"Raheem, Kurt",Bachelors,Skilled Manual
5200,16199,"Xie, Terrence",Partial College,Clerical
5264,16263,"Robinson, Eduardo",Bachelors,Clerical
3570,14569,"Rodriguez, Kristopher",Graduate Degree,Professional
3571,14570,"Henderson, Hannah",Graduate Degree,Professional
3572,14571,"Richardson, Rachel",Graduate Degree,Professional
3573,14572,"Foster, Melanie",Graduate Degree,Professional
3569,14568,"Kumar, Priscilla",Graduate Degree,Professional
3716,14715,"Munoz, Erik",Partial College,Clerical
3719,14718,"Raji, Gregory",Partial College,Clerical
3775,14774,"Ferrier, Max",Graduate Degree,Clerical
3776,14775,"Xie, Bonnie",Graduate Degree,Clerical
18998,CS911,Unknown,Unknown,Unknown
3895,14894,"Baker, James",Partial College,Clerical
18999,CS912,Unknown,Unknown,Unknown
19137,CS727,Unknown,Unknown,Unknown
3922,14921,"Watson, Sara",Graduate Degree,Skilled Manual
3923,14922,"Perry, Paige",Graduate Degree,Skilled Manual
4007,15006,"Jackson, Grace",Partial College,Skilled Manual
4006,15005,"Cooper, Adrian",Partial College,Skilled Manual
9924,20923,"Powell, Isabella",Bachelors,Skilled Manual
18989,CS902,Unknown,Unknown,Unknown
12728,23727,"Serrano, Bruce",Partial College,Professional
12729,23728,"Kelly, Paige",Partial College,Professional
12730,23729,"Allen, Marcus",Partial College,Professional
12733,23732,"Wood, Xavier",High School,Professional
12734,23733,"Gomez, Natasha",High School,Professional
12735,23734,"Wood, Melanie",Partial College,Professional
12736,23735,"Washington, Amanda",Partial College,Professional
12738,23737,"Velez Amezaga, Elena",Partial College,Professional
12739,23738,"Bennett, Julian",High School,Professional
12740,23739,"Kapoor, Virginia",High School,Professional
12741,23740,"Jackson, Noah",Partial High School,Skilled Manual
12743,23742,"Cox, Morgan",Partial High School,Skilled Manual
12782,23781,"Ross, Jordyn",Partial College,Clerical
12783,23782,"Bryant, Edward",Partial College,Clerical
12785,23784,"Arun, Preston",Graduate Degree,Skilled Manual
12786,23785,"Harris, Taylor",Graduate Degree,Skilled Manual
12808,23807,"Hughes, Carson",Partial College,Clerical
12809,23808,"Perry, Spencer",Partial College,Clerical
12810,23809,"Sanchez, Danielle",Partial College,Clerical
12811,23810,"Lee, Sarah",Partial College,Clerical
12813,23812,"Butler, Cameron",Partial College,Clerical
12814,23813,"Bennett, Hannah",Partial College,Clerical
12815,23814,"Foster, Angela",Partial College,Clerical
12816,23815,"Ward, Julia",Partial College,Clerical
12818,23817,"Murphy, Kaitlyn",Partial College,Clerical
12819,23818,"Gonzales, Cassidy",Graduate Degree,Skilled Manual
12821,23820,"Diaz, Isabelle",Graduate Degree,Skilled Manual
12823,23822,"Campbell, Sierra",Graduate Degree,Skilled Manual
12824,23823,"Davis, Samuel",Graduate Degree,Skilled Manual
12825,23824,"Carter, Edward",Graduate Degree,Skilled Manual
12827,23826,"Ross, Dalton",Graduate Degree,Skilled Manual
12829,23828,"Carlson, Carolyn",Graduate Degree,Skilled Manual
19002,CS917,Unknown,Unknown,Unknown
19075,CS765,Unknown,Unknown,Unknown
12822,23821,"Lal, Jordan",Graduate Degree,Skilled Manual
12737,23736,"Rivera, Sydney",Partial College,Professional
12812,23811,"Powell, Ethan",Partial College,Clerical
12727,23726,"Xie, Darrell",Partial College,Professional
12742,23741,"Romero, Dana",Partial High School,Skilled Manual
12817,23816,"Johnson, Natalie",Partial College,Clerical
12826,23825,"Coleman, Katherine",Graduate Degree,Skilled Manual
4342,15341,"Deng, Lacey",Partial College,Professional
4344,15343,"Barnes, Carson",Partial College,Professional
4345,15344,"Russell, Luke",Partial College,Professional
4346,15345,"Perry, Ashley",Partial College,Professional
4347,15346,"Rodriguez, Charles",Partial College,Professional
4349,15348,"Carter, Greg",Partial College,Professional
4350,15349,"Gonzalez, Stephanie",Partial College,Professional
4351,15350,"Serrano, Kathleen",Partial College,Professional
4992,15991,"Taylor, David",Graduate Degree,Management
4993,15992,"Alexander, Isabelle",Graduate Degree,Management
4995,15994,"Blue, Olivia",Partial College,Professional
19003,CS918,Unknown,Unknown,Unknown
4343,15342,"Raji, Ashlee",Partial College,Professional
4996,15995,"Johnson, Kaitlyn",Partial College,Professional
4348,15347,"Alonso, Deanna",High School,Professional
6759,17758,"Gill, Linda",Partial College,Manual
6762,17761,"Sai, Kristopher",Bachelors,Clerical
6763,17762,"Rodriguez, Rachel",High School,Manual
4352,15351,"Lu, Steve",Partial College,Professional
4359,15358,"Sanders, Danielle",Graduate Degree,Management
4360,15359,"Yang, Logan",Graduate Degree,Management
4365,15364,"Bryant, Aidan",Partial College,Professional
4368,15367,"White, Alyssa",Partial College,Professional
4370,15369,"Perez, Connor",Partial College,Professional
4371,15370,"Butler, Jessica",Partial College,Professional
4372,15371,"Bryant, Cameron",Partial College,Professional
4374,15373,"Jones, Kaitlyn",Graduate Degree,Management
13735,24734,"Turner, Jack",Graduate Degree,Skilled Manual
19000,CS913,Unknown,Unknown,Unknown
15235,26234,"Perry, Antonio",Partial College,Clerical
4373,15372,"Alexander, Miguel",Partial College,Professional
19001,CS914,Unknown,Unknown,Unknown
5728,16727,"Johnston, Charles",High School,Skilled Manual
5729,16728,"Morris, Cole",High School,Skilled Manual
5733,16732,"Flores, Natalie",High School,Skilled Manual
5736,16735,"Hayes, Melissa",High School,Skilled Manual
5738,16737,"Selikoff, Steven",High School,Skilled Manual
19005,CS920,Unknown,Unknown,Unknown
5737,16736,"Alexander, Kelly",High School,Skilled Manual
17888,28887,"Serrano, Casey",Partial High School,Professional
15704,26703,"Miller, Wyatt",Partial College,Professional
1189,12188,"Thomas, Ashley",Partial College,Professional
16238,27237,"Ramirez, Jasmine",Partial College,Clerical
19006,CS921,Unknown,Unknown,Unknown
16239,27238,"Hernandez, Jesse",Partial College,Clerical
5925,16924,"Price, Julia",Partial College,Skilled Manual
5926,16925,"Patterson, Spencer",Partial College,Skilled Manual
5948,16947,"Stewart, Savannah",Bachelors,Skilled Manual
5950,16949,"Flores, Luis",Bachelors,Skilled Manual
19004,CS919,Unknown,Unknown,Unknown
19007,CS922,Unknown,Unknown,Unknown
5924,16923,"Gonzales, Connor",Partial College,Skilled Manual
19008,CS923,Unknown,Unknown,Unknown
5992,16991,"Henderson, Brianna",Bachelors,Skilled Manual
16674,27673,"Young, Jennifer",Graduate Degree,Management
16675,27674,"Rivera, Gabrielle",Partial College,Professional
16676,27675,"Bell, Arianna",Partial College,Professional
16677,27676,"Flores, Trevor",Partial College,Professional
16115,27114,"Thompson, Alexander",Graduate Degree,Professional
16116,27115,"Navarro, Kristi",Graduate Degree,Professional
16117,27116,"Gonzalez, Regina",Graduate Degree,Professional
16198,27197,"Bell, Isaiah",Graduate Degree,Skilled Manual
16199,27198,"Flores, Jocelyn",Graduate Degree,Skilled Manual
16200,27199,"Wright, Jesse",Graduate Degree,Skilled Manual
16201,27200,"Thompson, Anna",Graduate Degree,Skilled Manual
16203,27202,"Hall, James",Graduate Degree,Skilled Manual
16207,27206,"Mitchell, Marcus",Partial College,Clerical
16230,27229,"Zhang, Zachary",Partial College,Clerical
16232,27231,"Ramos, Tyrone",Partial College,Clerical
16233,27232,"Thirunavukkarasu, Ram",Partial College,Clerical
16235,27234,"Jenkins, Gabriel",Partial College,Clerical
16236,27235,"Li, Robert",Partial College,Clerical
16237,27236,"Alexander, Nicole",Partial College,Clerical
16261,27260,"Ma, Candice",Bachelors,Skilled Manual
16262,27261,"Chande, Omar",Bachelors,Skilled Manual
16263,27262,"Hill, Courtney",Bachelors,Skilled Manual
16265,27264,"Clark, Jacob",Bachelors,Skilled Manual
16234,27233,"Ward, Seth",Partial College,Clerical
16264,27263,"Kumar, Aaron",Graduate Degree,Professional
16114,27113,"Diaz, Ashley",Graduate Degree,Professional
16202,27201,"Taylor, Jose",Graduate Degree,Skilled Manual
16229,27228,"Young, Amanda",Partial College,Clerical
6653,17652,"Vazquez, Javier",Graduate Degree,Skilled Manual
19010,CS925,Unknown,Unknown,Unknown
17105,28104,"Williams, Hannah",Partial College,Skilled Manual
17106,28105,"Garcia, Hannah",Partial College,Skilled Manual
17107,28106,"Williams, Chloe",Partial College,Skilled Manual
17123,28122,"King, Gabriel",High School,Skilled Manual
17124,28123,"Ortega, Daisy",High School,Skilled Manual
17125,28124,"Kelly, Mackenzie",High School,Skilled Manual
17127,28126,"Johnson, Anna",Partial College,Skilled Manual
17128,28127,"Price, Fernando",Partial College,Skilled Manual
17129,28128,"Lee, Jeremiah",High School,Skilled Manual
17132,28131,"Zhu, Todd",Partial College,Professional
17144,28143,"Gonzalez, Samuel",Partial College,Professional
17145,28144,"Phillips, Noah",Partial College,Professional
17146,28145,"Jones, Brandon",Partial College,Professional
17143,28142,"Lin, Willie",High School,Professional
17126,28125,"Jackson, Dalton",Partial College,Skilled Manual
12957,23956,"Coleman, Morgan",Partial High School,Manual
12958,23957,"Zheng, Louis",Partial High School,Manual
12960,23959,"Parker, Amber",Partial College,Clerical
9931,20930,"Chande, Drew",Bachelors,Skilled Manual
10038,21037,"Arun, Bruce",Graduate Degree,Clerical
15355,26354,"Serrano, Nelson",Graduate Degree,Clerical
15364,26363,"Jimenez, Larry",Bachelors,Clerical
15984,26983,"Vance, Adriana",Bachelors,Skilled Manual
15985,26984,"Prasad, Manuel",Bachelors,Skilled Manual
15987,26986,"Watson, Riley",Bachelors,Skilled Manual
15986,26985,"Diaz, Jésus",Bachelors,Skilled Manual
17858,28857,"Johnson, Matthew",Bachelors,Skilled Manual
17859,28858,"Hughes, Aidan",Bachelors,Skilled Manual
17860,28859,"Cai, Micah",Bachelors,Skilled Manual
17861,28860,"Anderson, Ian",Graduate Degree,Professional
17863,28862,"Ramirez, Catherine",High School,Skilled Manual
17864,28863,"Bell, Allison",Partial College,Skilled Manual
17865,28864,"Murphy, Natalie",Partial College,Skilled Manual
17866,28865,"Reed, Alex",Partial College,Skilled Manual
17867,28866,"Adams, Aaron",Partial College,Skilled Manual
17868,28867,"Martinez, Natalie",Partial College,Skilled Manual
